1312,0.65
1313,0.65
1314,0.65
1315,0.65
1316,0.65
1317,0.65
1318,0.65
1319,0.65
1320,0.446
1321,0.446
1322,0.446
1323,0.446
1324,0.446
1325,0.446
1326,0.446
1327,0.446
1328,0.424
1329,0.424
1330,0.424
1331,0.424
1332,0.517
1333,0.517
1334,0.517
1335,0.517
1336,0.576
1337,0.576
1338,0.576
1339,0.576
1340,0.576
1341,0.576
1342,0.576
1343,0.576
1344,0.576
1345,0.576
1346,0.576
1347,0.576
1348,0.576
1349,0.576
1350,0.576
1351,0.576
1352,0.532
1353,0.532
1354,0.532
1355,0.532
1356,0.408
1357,0.407
1358,0.409
1359,0.407
1360,0.446
1361,0.446
1362,0.446
1363,0.446
1364,0.446
1365,0.446
1366,0.446
1367,0.446
1368,0.472
1369,0.472
1370,0.472
1371,0.472
1372,0.446
1373,0.446
1374,0.446
1375,0.446
1376,0.445
1377,0.445
1378,0.445
1379,0.445
1380,0.517
1381,0.517
1382,0.517
1383,0.517
1384,0.573
1385,0.573
1386,0.573
1387,0.573
1388,0.573
1389,0.573
1390,0.573
1391,0.573
1392,0.573
1393,0.573
1394,0.573
1395,0.573
1396,0.573
1397,0.573
1398,0.573
1399,0.573
1400,0.535
1401,0.535
1402,0.535
1403,0.535
1404,0.55
1405,0.55
1406,0.55
1407,0.55
1408,0.664
1409,0.664
1410,0.664
1411,0.664
1412,0.545
1413,0.545
1414,0.545
1415,0.545
1416,0.598
1417,0.598
1418,0.598
1419,0.598
1420,0.598
1421,0.598
1422,0.598
1423,0.598
1424,0.643
1425,0.643
1426,0.643
1427,0.643
1428,0.643
1429,0.643
1430,0.643
1431,0.643
1432,0.577
1433,0.577
1434,0.577
1435,0.577
1436,0.577
1437,0.577
1438,0.577
1439,0.577
1440,0.577
1441,0.577
1442,0.577
1443,0.577
1444,0.577
1445,0.577
1446,0.577
1447,0.577
1448,0.643
1449,0.643
1450,0.643
1451,0.643
1452,0.643
1453,0.643
1454,0.643
1455,0.643
1456,0.598
1457,0.598
1458,0.598
1459,0.598
1460,0.598
1461,0.598
1462,0.598
1463,0.598
1464,0.459
1465,0.459
1466,0.459
1467,0.459
1468,0.47
1469,0.47
1470,0.47
1471,0.47
1472,0.5
1473,0.5
1474,0.5
1475,0.5
1476,0.57
1477,0.57
1478,0.57
1479,0.57
1480,0.584
1481,0.584
1482,0.584
1483,0.584
1484,0.584
1485,0.584
1486,0.584
1487,0.584
1488,0.584
1489,0.584
1490,0.584
1491,0.584
1492,0.584
1493,0.584
1494,0.584
1495,0.584
1496,0.561
1497,0.561
1498,0.561
1499,0.561
1500,0.543
1501,0.543
1502,0.543
